smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CO[C@@H]1CCNC[C@@H]1C(=O)NN	1880974564	WHRNHCAZOSDABN-NTSWFWBYSA-N	173.216	-1.399	50	10	AAGE	
O=C(F)N=c1nc(B(O)O)[nH]s1	1881032816	FLIQZVDYLWFINH-UHFFFAOYSA-N	190.952	-1.859	50	10	AAGE	
C[C@H]1[C@H](O)CN1[C@H](C)CC(=O)NN	1882447055	OFILUOLWWHFEOP-DSYKOEDSSA-N	187.243	-1.180	50	10	AAGE	
CO[C@@H]1C[C@@H]1C(=O)NCC=CB(O)O	1892925473	UZURDDUKCMPZNC-NKWVEPMBSA-N	199.015	-1.294	50	10	AAGE	
C[C@H](C(=O)NN)N1C[C@H]2C[C@@]2(CO)C1	1899605580	KXBANBPEDVATIR-BHNWBGBOSA-N	199.254	-1.321	50	10	AAGE	
O=C(NNCCO)[C@H]1CC=CCO1	1931606248	GINUZVDZUVTMQE-SSDOTTSWSA-N	186.211	-1.055	50	10	AAGE	
C[C@]1(F)CCN(C(=O)C(=O)NN)C1	1932098710	ABAXWGVBDWFLAN-ZETCQYMHSA-N	189.190	-1.063	50	10	AAGE	
O=C(Nc1nn[nH]n1)C1(B(O)O)CC1	2241473832	QYBYHUXERZZLJI-UHFFFAOYSA-N	196.963	-1.855	50	10	AAGE	
CCN(CCOC)C(=O)C(=O)NN	42496440	DUTHIWGZQAFMHY-UHFFFAOYSA-N	189.215	-1.529	50	10	AAGE	
C[C@H](O)CNC(=O)CCC(=O)NN	58840483	PHGCZYQRMWPUSU-YFKPBYRVSA-N	189.215	-1.747	50	10	AAGE	
C[C@@H](O)C(=O)NC(=O)N(C)N	168029631	AEJLNWQHWLYDJN-GSVOUGTGSA-N	161.161	-1.591	50	10	AAGE	
NNC(=O)c1cnn(CCO)c1N	238562548	PTKBFDUMPRKRRC-UHFFFAOYSA-N	185.187	-1.939	50	10	AAGE	
N#Cc1cc(C(=O)O)c(B(O)O)cn1	238632090	XNHSLLLUEVLQIR-UHFFFAOYSA-N	191.939	-1.669	50	10	AAGE	
NC(=S)NNC(=O)NCCCO	308078228	HBKFNAIIDYDBEH-UHFFFAOYSA-N	192.244	-1.584	50	10	AAGE	
C[C@H]1[C@@H](O)CN1C[C@@H](C)C(=O)NN	1882448678	YZEHJCSVWMJUIB-VQVTYTSYSA-N	187.243	-1.323	50	10	AAGE	
NNC(=O)C(=O)NC[C@@H]1[C@H]2CCO[C@@H]12	1884457672	ZSHLIUFYBSKORX-HSUXUTPPSA-N	199.210	-1.873	50	10	AAGE	
NNC(=O)[C@H](N)C[C@@H]1CCCO1	1926582511	IKWCQLMSAIAWHD-NTSWFWBYSA-N	173.216	-1.127	50	10	AAGE	
NNC(=O)C(=O)NC[C@@H]1[C@@H]2COC[C@@H]21	1957265577	KTBJPKCKKGWFEP-FPFOFBBKSA-N	199.210	-2.015	50	10	AAGE	
N[C@@]1(B(O)O)C[C@H]2CC[C@H]1O2	2208968029	OUCAMNUHKKMXPX-PBXRRBTRSA-N	156.978	-1.353	50	10	AAGE	
C#CCCCCNC(=O)C#CB(O)O	2241479282	VOVXJXYAWXZCOQ-UHFFFAOYSA-N	193.011	-1.079	50	10	AAGE	
O=C(NC1(CO)CC1)[C@H]1C[C@H]1B(O)O	2241479772	FKGNUOBNGVYAFU-NTSWFWBYSA-N	199.015	-1.510	50	10	AAGE	
CN(C)NC(=O)c1nc(CN)no1	2241730167	CMVAXWBPWZCQGI-UHFFFAOYSA-N	185.187	-1.265	50	10	AAGE	
CC(C)[C@@H](O)C(=O)NN	82464771	VXPCKFRTFWHVDK-SCSAIBSYSA-N	132.163	-1.007	50	10	AAGE	
NNC(=O)C(=O)N1C[C@@H]2CC[C@@H]1C2	104898971	JXODXXDEFRNOHJ-PHDIDXHHSA-N	183.211	-1.013	50	10	AAGE	
NC(N)=NCCC[C@@H](N)B(O)O	195809959	ACTXPNAHMKBUTO-SCSAIBSYSA-N	174.013	-2.621	50	10	AAGE	
COC[C@H](OC)C(=O)NN	232417470	BFZNKYBVNDZWNW-BYPYZUCNSA-N	148.162	-1.362	50	10	AAGE	
COc1ncc(CO)cc1B(O)O	238411842	OHODGYLSNBJLRA-UHFFFAOYSA-N	182.972	-1.738	50	10	AAGE	
N#CC1=C(N)NC(N)=C(C#N)N1	238626878	IFTDBWJYOBVIGE-UHFFFAOYSA-N	162.156	-1.518	50	10	AAGE	
C[C@@]1(CO)CCN(CC(=O)NN)C1	307046884	YZYGHKIUMADKPY-MRVPVSSYSA-N	187.243	-1.319	50	10	AAGE	
CN(N=Cc1nnn(C)n1)C(N)=O	379402885	OAJXRBXKYGAXTD-UHFFFAOYSA-N	183.175	-1.446	50	10	AAGE	
CN(C)C(=O)NNC(=O)CO	1631398581	KFMNCEACEUYLRU-UHFFFAOYSA-N	161.161	-1.719	50	10	AAGE	
C[C@@H]1C[C@@]1(F)CNC(=O)C(=O)NN	1878093574	GMOOSFXRGNBHHY-CLZZGJSISA-N	189.190	-1.159	50	10	AAGE	
C[C@]1(O)C[C@H]2C[C@H]1N(CC(=O)NN)C2	1888539654	XKNXMDKCWCXVSC-BHNWBGBOSA-N	199.254	-1.179	50	10	AAGE	
NCCOc1cc(B(O)O)c(F)cn1	1892564160	CXLKQXXZNHXJBH-UHFFFAOYSA-N	199.978	-1.762	50	10	AAGE	
COC[C@H](N)C(=O)NNC(C)C	1923872236	RBIAQTGBPUIPKE-LURJTMIESA-N	175.232	-1.011	50	10	AAGE	
NNC(=O)CNO	1953128970	WATXGBPTNAMKNO-UHFFFAOYSA-N	105.097	-2.045	50	10	AAGE	
CNC(=O)c1cc(B(O)O)c[nH]1	2241467756	ANCLAGJARCCGMO-UHFFFAOYSA-N	167.961	-1.946	50	10	AAGE	
O=C(C#CB(O)O)N1CC=C[C@@H]1CO	2241467966	FFHVXUGOZOOKIO-SSDOTTSWSA-N	194.983	-2.239	50	10	AAGE	
C[C@@H]1C[C@@H]1NC(=O)C#CB(O)O	2241468066	GUEXUTHXGZVMOT-RITPCOANSA-N	166.973	-1.474	50	10	AAGE	
C#CC1(F)CN(C(=O)C#CB(O)O)C1	2241468573	QPGRGXRJEOZQPI-UHFFFAOYSA-N	194.958	-1.815	50	10	AAGE	
C#C[C@@H]1CCN1C(=O)C#CB(O)O	2241468859	VVIBMBFCGNEBEY-SSDOTTSWSA-N	176.968	-1.764	50	10	AAGE	
CC(C)NC(=O)c1c[nH]nc1B(O)O	2241478580	IGHLTOGSZBCSOV-UHFFFAOYSA-N	197.003	-1.772	50	10	AAGE	
COC(=O)NC[C@@H](C)NC(=O)NN	2241778850	OORCNXPTRQBIGB-SCSAIBSYSA-N	190.203	-1.096	50	10	AAGE	
C[C@H](CN1CCNCC1)C(=O)NN	82469787	DUCPAMSORJJAPV-SSDOTTSWSA-N	186.259	-1.482	50	10	AAGE	
COc1cc(C(=O)O)cc(B(O)O)n1	206051787	QFNPNVQGGJEECY-UHFFFAOYSA-N	196.955	-1.532	50	10	AAGE	
O=Cc1ccnc(B(O)O)c1	306463330	LJUSWYBRXRGFLE-UHFFFAOYSA-N	150.930	-1.426	50	10	AAGE	
COC1CN(C(=O)C(=O)NN)C1	307532185	YQFREHKIMZRGQU-UHFFFAOYSA-N	173.172	-2.167	50	10	AAGE	
NNC(=O)CN1C[C@H]2C[C@@H]2C1=O	715701796	MMXXDTMWYOHRES-UHNVWZDZSA-N	169.184	-1.545	50	10	AAGE	
NNC(=O)C(=O)N1C[C@@H]2C[C@H]1CO2	718285410	AVNOOQXKNAONDI-WHFBIAKZSA-N	185.183	-2.024	50	10	AAGE	
NNC(=O)CN1CC=C[C@@H](O)C1	1953647014	DBOBGXNQHZQHRY-ZCFIWIBFSA-N	171.200	-1.791	50	10	AAGE	
CO[C@H]1C[C@@H](O)CN(C(=O)NN)C1	1954843092	DAPSYYYJUBQLRY-RITPCOANSA-N	189.215	-1.349	50	10	AAGE	
O=C(Nc1ncon1)[C@H]1C[C@@H]1B(O)O	2241481305	QYPBGCBTLXHYPI-IMJSIDKUSA-N	196.959	-1.129	50	10	AAGE	
C[C@@H](N)C(=O)N(C)N	59378801	OUGPXJZICUDSLI-GSVOUGTGSA-N	117.152	-1.334	50	10	AAGE	
C[C@H](C[S@](C)=O)NC(=O)NN	229034927	AGVYQVGURXBSAC-IBDLBZOISA-N	179.245	-1.074	50	10	AAGE	
Cc1nc(O)ncc1B(O)O	238561342	HTJUNTUGDRNCPL-UHFFFAOYSA-N	153.934	-1.830	50	10	AAGE	
C=NNC(=O)C(=O)NC(N)=O	238580258	MITHKVRENFYQHN-UHFFFAOYSA-N	158.117	-2.087	50	10	AAGE	
C[C@@H](CN(C)[C@H](C)CO)C(=O)NN	252804999	FAJVONIHTAXMGD-NKWVEPMBSA-N	189.259	-1.075	50	10	AAGE	
NNC(=O)c1c[nH]nc1C(=O)NN	306178736	UESSKYWLCYVPRZ-UHFFFAOYSA-N	184.159	-2.383	50	10	AAGE	
NC(=O)N/N=C/[C@H](O)C(=O)O	307326661	NEWZAHLNBOVJRJ-ZESVYOSMSA-N	161.117	-1.914	50	10	AAGE	
C[C@H](O)C(=O)NNC(=O)CCO	308177571	ZXXJWUWJJOSVIR-BYPYZUCNSA-N	176.172	-2.103	50	10	AAGE	
O=CNNC(=O)CCn1ccnn1	308388944	WTEMNQRTWSDFGY-UHFFFAOYSA-N	183.171	-1.555	50	10	AAGE	
NNC(=O)C(=O)N1CCC[C@@H](F)C1	606261080	YBSADQIFXLRHPI-RXMQYKEDSA-N	189.190	-1.063	50	10	AAGE	
COC(=O)Cc1ccncc1B(O)O	1885664675	QBZXCDFPABSUEQ-UHFFFAOYSA-N	194.983	-1.523	50	10	AAGE	
C[C@H]1[C@@H](O)CCN1CCC(=O)NN	1914255897	OZIBYCNQJAIPOP-BQBZGAKWSA-N	187.243	-1.179	50	10	AAGE	
C#CCC(=O)NC1(B(O)O)CC1	1923803016	VFZGFEHIBKTLNC-UHFFFAOYSA-N	166.973	-1.330	50	10	AAGE	
NNC(=O)C1(B(O)O)CCC1	2241474170	XVTGNFUGGPRJPJ-UHFFFAOYSA-N	157.966	-1.627	50	10	AAGE	
CN(C)C(=O)c1c(B(O)O)cnn1C	2241480037	DAUULGKTFLYIFG-UHFFFAOYSA-N	197.003	-2.198	50	10	AAGE	
NC(=O)N(CCO)[N+](=O)[O-]	104633792	OQYAVPGJXUPUEJ-UHFFFAOYSA-N	149.106	-1.449	50	10	AAGE	
CC(=O)NC[C@H](O)CC(=O)NN	140536232	BJDOQCCNDCFDJD-RXMQYKEDSA-N	175.188	-2.137	50	10	AAGE	
C[C@H](CC(=O)NN)C(=O)NN	201840435	FHHKCFYYCSYEKX-GSVOUGTGSA-N	160.177	-2.008	50	10	AAGE	
[N-]=[N+]=N[C@@H](CC(=O)NN)C(=O)NN	238659052	GDYVDGPAQOESTG-REOHCLBHSA-N	187.163	-1.965	50	10	AAGE	
C[C@@H](C(=O)NN)N1CC[C@](C)(O)C1	300028366	FIXUBZLSZLYTPZ-XPUUQOCRSA-N	187.243	-1.179	50	10	AAGE	
CC(C)(CN1CC(O)C1)C(=O)NN	306682277	QSYVPRQZDYPMOP-UHFFFAOYSA-N	187.243	-1.321	50	10	AAGE	
N#CCc1ccc(B(O)O)cc1NN	307356661	ZKWPJHIOZIOXRI-UHFFFAOYSA-N	190.999	-1.282	50	10	AAGE	
NNC(=O)C(=O)N1CC[C@@H]2C[C@@H]2C1	699257683	ATYTULIVMYLVEY-PHDIDXHHSA-N	183.211	-1.155	50	10	AAGE	
Cc1nnc(NNC(=O)[C@@H](C)O)n1C	1329065883	AVWUCMGAMKDQKR-SCSAIBSYSA-N	199.214	-1.053	50	10	AAGE	
NNC(=O)[C@@H]1CNC[C@@H]1F	1880008925	KENQDTWPPHLGJM-DMTCNVIQSA-N	147.153	-1.466	50	10	AAGE	
COC(=O)C[C@@H](N)C(=O)NN	1887619297	XYOJCGVEQCECTL-GSVOUGTGSA-N	161.161	-2.133	50	10	AAGE	
NNC(=O)NC1COC1	1953146854	JYELPFDSGJAMOZ-UHFFFAOYSA-N	131.135	-1.442	50	10	AAGE	
C[C@H](C(=O)NN)N1CC(F)(CO)C1	1954084103	ADPVAYJSGZWQCK-RXMQYKEDSA-N	191.206	-1.619	50	10	AAGE	
N#CNCc1cnc(B(O)O)s1	2241555938	RNQJWBZLSQJRPZ-UHFFFAOYSA-N	183.001	-1.606	50	10	AAGE	
Cn1cc(C#CB(O)O)cn1	2297007307	LYQMDVYXZKIYKT-UHFFFAOYSA-N	149.946	-1.216	50	10	AAGE	
CCCC(C(=O)NN)C(=O)NN	26892155	JPYIPVWCUPWGQH-UHFFFAOYSA-N	174.204	-1.618	50	10	AAGE	
CC1(C)C[C@H]1NC(=O)C(=O)NN	45140631	RXKBFGMTIGKFFS-SCSAIBSYSA-N	171.200	-1.109	50	10	AAGE	
NNC(=O)CN1CCN(C2CC2)CC1	82470862	KPDLQRNAUUCDAD-UHFFFAOYSA-N	198.270	-1.244	50	10	AAGE	
NNC(=O)[C@@H]1CCC[C@@]1(O)NN	104534603	VKNSZBFOQLMJBT-NJGYIYPDSA-N	174.204	-2.072	50	10	AAGE	
CN1CC[C@H](C[C@@H](N)C(=O)NN)C1	258975549	IRLFOQNQOAPYKG-RNFRBKRXSA-N	186.259	-1.355	50	10	AAGE	
CS(=O)(=O)CC=NNC(N)=O	307803985	RYTRLKBTVLFOLW-UHFFFAOYSA-N	179.201	-1.315	50	10	AAGE	
CNNC(=O)c1nc[nH]n1	575547407	BAZBJAHVOJPSPX-UHFFFAOYSA-N	141.134	-1.331	50	10	AAGE	
CC(=O)NCCC(=O)NNC(N)=O	700880432	WJJQLEMTAVUSKW-UHFFFAOYSA-N	188.187	-1.788	50	10	AAGE	
CN1C[C@H](C(=O)NN)NC1=O	852874618	SKIYNIVQPBENGL-GSVOUGTGSA-N	158.161	-2.000	50	10	AAGE	
NNC(=O)N1CC[C@@H](O)[C@H](O)C1	1881080003	DSJSNVJBFBVISR-RFZPGFLSSA-N	175.188	-2.003	50	10	AAGE	
COC(C)(C)C(=O)NCC#CB(O)O	1895240091	VUMDZMRXKATZJG-UHFFFAOYSA-N	199.015	-1.457	50	10	AAGE	
NNC(=O)C(=O)N1C[C@H]2C[C@H]1[C@@H]2CO	1902449858	ZZQUFHPUFQONMC-PBXRRBTRSA-N	199.210	-2.185	50	10	AAGE	
Cn1cc([C@H](N)C(=O)NN)nn1	1953375121	GESWSADKGSEPPR-BYPYZUCNSA-N	170.176	-2.195	50	10	AAGE	
COC1(C(N)=O)CN(C(=O)NN)C1	1954529207	LSZBLJJEFDQUTD-UHFFFAOYSA-N	188.187	-2.244	50	10	AAGE	
NNC(=O)CCN1CC=C[C@H](O)C1	1954842898	YVDUHOPMOGYCBW-ZETCQYMHSA-N	185.227	-1.401	50	10	AAGE	
O=C(CCl)N(CO)CO	60044529	SXVFGEJOKLTATI-UHFFFAOYSA-N	153.565	-1.047	50	10	AAGE	
CN(C)CC[S@@](=O)CC(=O)NN	526892375	MXQVBQRJJRNCFM-GFCCVEGCSA-N	193.272	-1.713	50	10	AAGE	
C=CCOCCn1ccc(B(O)O)n1	694309267	PUUCWZVZKUCBOA-UHFFFAOYSA-N	196.015	-1.235	50	10	AAGE	
CC(=O)NNC(=O)[C@@H]1CCNC1=O	1440724853	YTXOGGRBGOIJDX-RXMQYKEDSA-N	185.183	-1.710	50	10	AAGE	
CN(C)NC(=O)C1(N)CC(O)C1	1881244476	RMLVVKCACBQXFL-UHFFFAOYSA-N	173.216	-1.569	50	10	AAGE	
CCCn1cccc(B(O)O)c1=O	1882114732	DYCYENMFSPJULQ-UHFFFAOYSA-N	181.000	-1.062	50	10	AAGE	
C[C@H](CN1CC(CO)C1)C(=O)NN	1929743362	PEEBFTFCVQWTQP-ZCFIWIBFSA-N	187.243	-1.464	50	10	AAGE	
NNC(=O)[C@H]1CC(C(=O)O)=NO1	1953470610	ASUONICJSUELLQ-GSVOUGTGSA-N	173.128	-1.794	50	10	AAGE	
COC[C@@H](CF)NC(=O)C(=O)NN	1954130656	TZOWLMRIQJSFPF-SCSAIBSYSA-N	193.178	-1.923	50	10	AAGE	
CCN(OC)c1ncc(B(O)O)cn1	1956960626	DAJXKPYYCFDDKU-UHFFFAOYSA-N	197.003	-1.456	50	10	AAGE	
OB(O)c1cnc(NC2CNC2)nc1	2210060274	HWAZSDFULCVNEW-UHFFFAOYSA-N	194.003	-2.460	50	10	AAGE	
CN(C)NC(=O)C1(B(O)O)CC1	2241472981	AVRKCVUMFQVRDI-UHFFFAOYSA-N	171.993	-1.414	50	10	AAGE	
CO[C@@H](C)[C@H](C)NC(=O)C#CB(O)O	2241476308	PJJRDKWOOQFPMM-BQBZGAKWSA-N	199.015	-1.459	50	10	AAGE	
N[C@H]1C[C@@H]1NC(=O)C1CC(B(O)O)C1	2241481686	XKVAKBBMOAWJSY-FTDRKVFOSA-N	198.031	-1.545	50	10	AAGE	
C=C(C)C(=O)NCC#CB(O)O	2241561004	XYWKSSOYLTXQDQ-UHFFFAOYSA-N	166.973	-1.306	50	10	AAGE	
Cn1ccc(=O)n(CC(=O)NN)c1=O	82614907	IJTFCDHOUHBDGG-UHFFFAOYSA-N	198.182	-2.463	50	10	AAGE	
C[C@@H](CN)CC(=O)NN	87987275	JLTXNJBEHZFOPD-SCSAIBSYSA-N	131.179	-1.039	50	10	AAGE	
NC(N)=Nc1cccc(B(O)O)c1	196489534	LUPAACXLIDTMOT-UHFFFAOYSA-N	178.988	-1.729	50	10	AAGE	
NC1=NC(=O)[C@H](Cl)C(=O)N1	214858941	VPBAIEZSNGLOHW-UHFFFAOYSA-N	161.548	-1.435	50	10	AAGE	
NC(=O)C(=O)NN=C1CCCOC1	379375473	PSLQODHGHGGPIB-UHFFFAOYSA-N	185.183	-1.246	50	10	AAGE	
CC(=NN)[C@H](C#N)C(=O)NN	396769339	GYVVTNCGABLFNY-BYPYZUCNSA-N	155.161	-1.549	50	10	AAGE	
NC[C@H]1CCO[C@@H]1C(=O)NN	715316207	JCDHDJORYFDRFN-UHNVWZDZSA-N	159.189	-1.660	50	10	AAGE	
C#CC[C@@H](C)C(=O)NCB(O)O	1881336525	VCIGSANMDFAQOX-ZCFIWIBFSA-N	168.989	-1.226	50	10	AAGE	
C[C@H](CN1CC=C[C@@H]1CO)C(=O)NN	1884401042	WPBGEWGPFVVXSD-HTQZYQBOSA-N	199.254	-1.155	50	10	AAGE	
CCO[C@H]1CN[C@H](C(=O)NN)C1	1923557381	VBYNEPXBWFWRPM-RITPCOANSA-N	173.216	-1.257	50	10	AAGE	
NNC(=O)[C@@]1(O)CCCNC1	1923842728	PIGPRDGVJLUBAU-ZCFIWIBFSA-N	159.189	-1.909	50	10	AAGE	
N#C[C@H](O)[C@H](N)CCn1cnnn1	1952976873	UMTAQDXQFLPCBO-RITPCOANSA-N	182.187	-1.725	50	10	AAGE	
Cc1cnc(NO)cc1B(O)O	2209094716	WUZVWFUEVNPWCQ-UHFFFAOYSA-N	167.961	-1.129	50	10	AAGE	
NOCCNC(=O)C1(B(O)O)CC1	2241473943	SWPKBUAMRRUBJC-UHFFFAOYSA-N	187.992	-2.000	50	10	AAGE	
N[C@H]1CC[C@H]1NC(=O)C1(B(O)O)CC1	2241474095	WLEZQTJGBYSXSA-NTSWFWBYSA-N	198.031	-1.401	50	10	AAGE	
O=C(C#CB(O)O)N1CC[C@@H]2C[C@H]2C1	2241479027	PXYYQMOYBBSQST-SFYZADRCSA-N	193.011	-1.130	50	10	AAGE	
O=C(NO)[C@H]1C[C@H](B(O)O)C1	2241584088	JFVRLXRYIQWSRU-JPYJGEKTSA-N	158.950	-1.255	50	10	AAGE	
C=CCNC(=O)c1cocc1B(O)O	2241748626	KYLXNBDOPUFIBF-UHFFFAOYSA-N	194.983	-1.125	50	10	AAGE	
Cc1cc(CNC(=O)C(=O)NN)on1	45014850	PBVATMZGLCBWAK-UHFFFAOYSA-N	198.182	-1.411	50	10	AAGE	
NNC(=O)CCN1CC[C@H](O)C1	82471126	ZFWMARQQYQVTLO-LURJTMIESA-N	173.216	-1.567	50	10	AAGE	
C[C@@]1(O)NC(=O)OC1=O	100223053	NKKGGKDVSHPUMY-BYPYZUCNSA-N	131.087	-1.039	50	10	AAGE	
CC(=O)O[C@@H]1C(C=O)=CC(=O)[C@H]1O	105595570	BAHPNTWLZYOEAX-HTQZYQBOSA-N	184.147	-1.013	50	10	AAGE	
NNC(=O)[C@H]1CSCCN1	116320510	KKXFIMLDHBXEIN-SCSAIBSYSA-N	161.230	-1.319	50	10	AAGE	
CN(C)[C@H](CN)B(O)O	238295971	YGBXTVFIJXZJTE-SCSAIBSYSA-N	131.972	-2.113	50	10	AAGE	
NCc1ncc(N)cc1B(O)O	238607829	CYQOEXBCGHSMPR-UHFFFAOYSA-N	166.977	-2.198	50	10	AAGE	
[C-]#[N+]C1=C[C@H](O)[C@](O)([C@@H](C)O)[C@H]1O	306234460	DIACYUPTLLZTEL-YDKYIBAVSA-N	185.179	-1.363	50	10	AAGE	
NNC(=O)N1C[C@H](O)[C@@H](CO)C1	306596435	VIXUQKSYXJFUIP-UHNVWZDZSA-N	175.188	-2.145	50	10	AAGE	
CN(N)C(=O)Cn1ccc(O)nc1=O	704706750	OVAZGDTXFGAGQZ-UHFFFAOYSA-N	198.182	-1.719	50	10	AAGE	
CNNC(=O)[C@@H](C)S(C)(=O)=O	707580293	QLVKRPAUCAUCIT-SCSAIBSYSA-N	180.229	-1.330	50	10	AAGE	
NC(=O)CC(=O)NNc1cccnn1	1342280741	VZLRXQIRMXUJKE-UHFFFAOYSA-N	195.182	-1.205	50	10	AAGE	
CN1C[C@@H]2C[C@H](C1)N2CCC(=O)NN	1887162747	IDOWKKFHVOHBLQ-OCAPTIKFSA-N	198.270	-1.245	50	10	AAGE	
C[C@@]1(B(O)O)CCN(C(=O)CO)C1	1891517267	MSHQEUYPLHMERA-SSDOTTSWSA-N	187.004	-1.556	50	10	AAGE	
OB(O)c1cccnc1N1CCCO1	1956968205	IPZWMYCVXDJJIG-UHFFFAOYSA-N	193.999	-1.097	50	10	AAGE	
N[C@@H]1C[C@H]1NC(=O)C#CB(O)O	2241468012	FWGHUNZBLAYMIX-RFZPGFLSSA-N	167.961	-2.782	50	10	AAGE	
O=C(C#CB(O)O)N1CCC[C@@H](F)C1	2241468852	VURXCSCPEXIART-SSDOTTSWSA-N	198.990	-1.038	50	10	AAGE	
NNC(=O)c1cc(F)ccc1B(O)O	2241473290	HNKYYTTYEYFNEF-UHFFFAOYSA-N	197.962	-1.891	50	10	AAGE	
O=C(C#CB(O)O)N[C@H]1CNC[C@H]1O	2241478316	CBDAPXZQCCHLMJ-NTSWFWBYSA-N	197.987	-3.549	50	10	AAGE	
CC(=O)NNCCO	165495806	SJGPVMWAWFCTQG-UHFFFAOYSA-N	118.136	-1.381	50	10	AAGE	
OB(O)c1cn2ccnc2cn1	170013803	PXWZXOAMPGXMTP-UHFFFAOYSA-N	162.945	-1.591	50	10	AAGE	
CNCC(=O)N1CCC[C@H]1B(O)O	201810169	HSFFCWPJIKXPNU-LURJTMIESA-N	186.020	-1.791	50	10	AAGE	
OB(O)/C=C\B(O)O	205355729	IPIQSMYKNQWSLO-UPHRSURJSA-N	115.690	-2.433	50	10	AAGE	
NCc1ccnc(Cl)c1B(O)O	238690215	VAQRPOFXRCYHCA-UHFFFAOYSA-N	186.407	-1.127	50	10	AAGE	
C=CC=NNC(=O)C(N)=O	254293137	GJXOZRPFWBSBTB-UHFFFAOYSA-N	141.130	-1.240	50	10	AAGE	
NNC(=O)C[C@H]1CC[C@@H]1C(=O)NN	306777094	MTBZOPOBEJNPET-UHNVWZDZSA-N	186.215	-1.618	50	10	AAGE	
CN(CC[S@](C)=O)CC(=O)NN	399869762	BFLXAUNVXPDSJW-LBPRGKRZSA-N	193.272	-1.713	50	10	AAGE	
NNC(=O)CCN1C[C@@H]2C[C@H]1CO2	718285398	AQVQQQCVFUMNMX-BQBZGAKWSA-N	185.227	-1.161	50	10	AAGE	
C[C@H]1CO[C@H](C(=O)NCB(O)O)C1	718526347	LMBQHEZKCAQSTH-RITPCOANSA-N	187.004	-1.460	50	10	AAGE	
NNC(=O)[C@@H]1C[C@@H]1CN1CCOCC1	725608132	VDNGPFBCYOJLJP-HTQZYQBOSA-N	199.254	-1.055	50	10	AAGE	
NNC(=O)N1C[C@H]2[C@H](O)C[C@H]2C1	1878212057	KQDQPAHJLYZOEK-KVQBGUIXSA-N	171.200	-1.118	50	10	AAGE	
CC(C)(C)[C@H](O)[C@H](N)C(=O)NN	1881225521	WNQDEQBPDIRKIK-CRCLSJGQSA-N	175.232	-1.289	50	10	AAGE	
NNC(=O)CN1CCC=C[C@@H]1CO	1882404015	SNKZGFVCCVEPFG-SSDOTTSWSA-N	185.227	-1.401	50	10	AAGE	
N#CC1(O)CCN(C[C@@H](O)CN)CC1	1928975656	CGPXWSBHZHZFCH-QMMMGPOBSA-N	199.254	-1.344	50	10	AAGE	
NNC(=O)C(=O)N1C[C@H]2CO[C@@H](C2)C1	1932133532	GJMDBTBTZCGODU-WDSKDSINSA-N	199.210	-1.776	50	10	AAGE	
NNC(=O)[C@@]1(N)CCS(=O)(=O)C1	1953710206	SJJKEKUQIUKVMH-RXMQYKEDSA-N	193.228	-2.508	50	10	AAGE	
NNC(=O)N1CC(=O)N[C@H]2CC[C@H]21	1953947977	ZKEQGGVIRXVUOG-CRCLSJGQSA-N	184.199	-1.468	50	10	AAGE	
NNC(=O)CCn1ccc(O)cc1=O	1957329062	HCLZTPSSLBTGEX-UHFFFAOYSA-N	197.194	-1.066	50	10	AAGE	
CC1(C)COCN1C(=O)C#CB(O)O	2241467878	CLLQIUMLYOVRQS-UHFFFAOYSA-N	196.999	-1.403	50	10	AAGE	
CCCN(O)C(=O)C#CB(O)O	2241468991	YHHDSFJTBWARND-UHFFFAOYSA-N	170.961	-1.370	50	10	AAGE	
CCN(O)C(=O)c1cc(B(O)O)co1	2241752121	MMPMPXJTGNUHRS-UHFFFAOYSA-N	198.971	-1.189	50	10	AAGE	
CCN[C@@H]1COC[C@@H]1C(=O)NN	85386952	BRROHYQQWVXAFW-NTSWFWBYSA-N	173.216	-1.399	50	10	AAGE	
CC(B(O)O)B(O)O	217843388	JUNLVDQWMXYQRK-UHFFFAOYSA-N	117.706	-2.139	50	10	AAGE	
OB(O)c1nnco1	306991637	VNAPXCNDVNCFSM-UHFFFAOYSA-N	113.869	-2.251	50	10	AAGE	in-vitro
NC(=O)NNC(=O)Cc1cc[nH]n1	700865257	GBBGQGDZUKGHAN-UHFFFAOYSA-N	183.171	-1.348	50	10	AAGE	
N#CC[C@H](O)CN1CC[C@H](B(O)O)C1	1891493853	YIEJNVBIVYHBNL-YUMQZZPRSA-N	198.031	-1.190	50	10	AAGE	
O=C(NCC#CB(O)O)NC1CCC1	1895074666	CHJWJONWLRMJBV-UHFFFAOYSA-N	196.015	-1.147	50	10	AAGE	
COC[C@@H](C)Cn1ccc(B(O)O)n1	1896849760	ARJGLMIAEYUJHL-ZETCQYMHSA-N	198.031	-1.155	50	10	AAGE	
C=CCOc1ncncc1B(O)O	1954086418	RTGXJWBLHRSBOE-UHFFFAOYSA-N	179.972	-1.279	50	10	AAGE	
C[C@H]1C[C@@H]1Oc1ncncc1B(O)O	1956971311	WNFRTKNPDDOFKC-FSPLSTOPSA-N	193.999	-1.056	50	10	AAGE	
Cc1nnc(O)n(CC(=O)NN)c1=O	1957346482	PRNCDSVQPXAAHT-UHFFFAOYSA-N	199.170	-2.358	50	10	AAGE	
